order_id,region,country,shipping_mode,real_days,scheduled_days,delay_days,is_late,order_value_usd,item_quantity,co2_emission_tons
53231,Central America,El Salvador,Standard Class,2,4,-2,0,65.58000183,2,0.0001
52601,South America,Brasil,Standard Class,2,4,-2,0,65.58000183,2,0.0001
4660,South America,Argentina,Standard Class,6,4,2,1,65.58000183,2,0.0001
3539,South America,Brasil,Standard Class,5,4,1,1,82.0,2,0.0001
53231,Central America,El Salvador,Standard Class,2,4,-2,0,80.0,2,0.0001
54488,South America,Brasil,Standard Class,4,4,0,0,80.0,2,0.0001
6776,Central America,México,Standard Class,2,4,-2,0,59.99000168,2,0.0001
52549,Central America,México,Standard Class,5,4,1,1,59.99000168,2,0.0001
60361,Central America,Guatemala,Standard Class,2,4,-2,0,75.0,2,0.0001
8470,Central America,Guatemala,Standard Class,6,4,2,1,63.34000015,2,0.0001
5712,South America,Brasil,Standard Class,3,4,-1,0,47.22999954,2,0.0001
9309,South America,Brasil,Standard Class,5,4,1,1,35.97999954,2,0.0001
8095,South America,Colombia,Standard Class,6,4,2,1,84.45999908,2,0.0001
75892,South Asia,India,Standard Class,3,4,-1,0,262.2000122,1,5e-05
75891,Eastern Asia,China,Standard Class,2,4,-2,0,245.8099976,1,5e-05
75890,Eastern Asia,China,Second Class,6,2,4,1,327.75,1,0.0002
75889,South Asia,Afganistán,Standard Class,5,4,1,1,324.4700012,1,5e-05
75888,South Asia,Afganistán,Standard Class,4,4,0,0,321.2000122,1,5e-05
75887,South Asia,Afganistán,Standard Class,3,4,-1,0,317.9200134,1,5e-05
75886,Oceania,Australia,Standard Class,2,4,-2,0,314.6400146,1,5e-05
75885,Southeast Asia,Indonesia,Second Class,6,2,4,1,311.3599854,1,0.0002
75884,Oceania,Australia,Standard Class,5,4,1,1,309.7200012,1,5e-05
75883,Eastern Asia,China,First Class,2,1,1,1,304.8099976,1,0.0004
75882,Eastern Asia,China,Standard Class,3,4,-1,0,298.25,1,5e-05
75881,Eastern Asia,China,Standard Class,2,4,-2,0,294.980011,1,5e-05
75880,Eastern Asia,China,Standard Class,6,4,2,1,288.4200134,1,5e-05
75879,South Asia,India,Standard Class,5,4,1,1,285.1400146,1,5e-05
75878,South Asia,India,Standard Class,4,4,0,0,278.5899963,1,5e-05
75877,Southeast Asia,Indonesia,Standard Class,3,4,-1,0,275.3099976,1,5e-05
75876,Southeast Asia,Indonesia,Standard Class,2,4,-2,0,272.0299988,1,5e-05
75875,Southeast Asia,Indonesia,Second Class,6,2,4,1,268.7600098,1,0.0002
75874,Southeast Asia,Indonesia,Standard Class,5,4,1,1,262.2000122,1,5e-05
75873,South Asia,India,Standard Class,4,4,0,0,245.8099976,1,5e-05
75872,South Asia,India,Standard Class,3,4,-1,0,327.75,1,5e-05
75871,South Asia,India,First Class,2,1,1,1,324.4700012,1,0.0004
75870,South Asia,India,First Class,2,1,1,1,321.2000122,1,0.0004
75869,South Asia,India,First Class,2,1,1,1,317.9200134,1,0.0004
75868,Eastern Asia,China,First Class,2,1,1,1,314.6400146,1,0.0004
75867,Southeast Asia,Indonesia,Same Day,0,0,0,0,311.3599854,1,0.0009
75866,Southeast Asia,Indonesia,Same Day,0,0,0,0,309.7200012,1,0.0009
75865,Oceania,Australia,Same Day,0,0,0,0,304.8099976,1,0.0009
75864,Oceania,Australia,Standard Class,5,4,1,1,298.25,1,5e-05
75863,Oceania,Australia,Standard Class,4,4,0,0,294.980011,1,5e-05
75862,Oceania,Australia,Standard Class,3,4,-1,0,288.4200134,1,5e-05
75861,Oceania,Australia,Standard Class,2,4,-2,0,285.1400146,1,5e-05
75860,Oceania,Australia,Standard Class,6,4,2,1,278.5899963,1,5e-05
75859,Eastern Asia,China,Standard Class,5,4,1,1,275.3099976,1,5e-05
75858,Oceania,Australia,Second Class,4,2,2,1,272.0299988,1,0.0002
75857,Oceania,Australia,Standard Class,3,4,-1,0,268.7600098,1,5e-05
75856,Eastern Asia,China,Second Class,2,2,0,0,262.2000122,1,0.0002
75855,Southeast Asia,Indonesia,First Class,2,1,1,1,245.8099976,1,0.0004
75854,Southeast Asia,Indonesia,Second Class,5,2,3,1,327.75,1,0.0002
75853,Eastern Asia,Japón,Second Class,4,2,2,1,324.4700012,1,0.0002
75852,South Asia,Pakistán,Standard Class,3,4,-1,0,321.2000122,1,5e-05
75851,Eastern Asia,China,Standard Class,2,4,-2,0,317.9200134,1,5e-05
75850,South Asia,India,Standard Class,6,4,2,1,314.6400146,1,5e-05
75849,South Asia,India,Standard Class,5,4,1,1,311.3599854,1,5e-05
75848,South Asia,India,Second Class,4,2,2,1,309.7200012,1,0.0002
75847,South Asia,India,Second Class,3,2,1,1,304.8099976,1,0.0002
75846,South Asia,India,Standard Class,2,4,-2,0,298.25,1,5e-05
75845,Southeast Asia,Indonesia,Standard Class,6,4,2,1,294.980011,1,5e-05
75844,Southeast Asia,Vietnam,Standard Class,5,4,1,1,288.4200134,1,5e-05
75843,Southeast Asia,Vietnam,Second Class,4,2,2,1,285.1400146,1,0.0002
75842,Southeast Asia,Vietnam,Standard Class,3,4,-1,0,278.5899963,1,5e-05
75841,Southeast Asia,Vietnam,Standard Class,2,4,-2,0,275.3099976,1,5e-05
75840,Eastern Asia,China,Second Class,6,2,4,1,272.0299988,1,0.0002
75839,Eastern Asia,China,Second Class,5,2,3,1,268.7600098,1,0.0002
75838,Eastern Asia,Corea del Sur,First Class,2,1,1,1,262.2000122,1,0.0004
75837,Southeast Asia,Filipinas,First Class,2,1,1,1,245.8099976,1,0.0004
75836,Southeast Asia,Filipinas,Second Class,2,2,0,0,327.75,1,0.0002
75835,South Asia,India,Second Class,6,2,4,1,324.4700012,1,0.0002
75834,South Asia,India,Second Class,5,2,3,1,321.2000122,1,0.0002
75833,South Asia,India,First Class,2,1,1,1,317.9200134,1,0.0004
75832,South Asia,India,First Class,2,1,1,1,314.6400146,1,0.0004
75831,South Asia,India,First Class,2,1,1,1,311.3599854,1,0.0004
75830,Southeast Asia,Indonesia,Standard Class,6,4,2,1,309.7200012,1,5e-05
75829,Southeast Asia,Indonesia,Standard Class,5,4,1,1,304.8099976,1,5e-05
75828,Southeast Asia,Indonesia,Standard Class,4,4,0,0,298.25,1,5e-05
75827,Oceania,Australia,Standard Class,3,4,-1,0,294.980011,1,5e-05
75826,Southeast Asia,Tailandia,Standard Class,2,4,-2,0,288.4200134,1,5e-05
75825,Southeast Asia,Tailandia,Standard Class,6,4,2,1,285.1400146,1,5e-05
75824,South Asia,Bangladés,Standard Class,5,4,1,1,278.5899963,1,5e-05
75823,South Asia,Bangladés,Standard Class,4,4,0,0,275.3099976,1,5e-05
75822,South Asia,India,Standard Class,3,4,-1,0,272.0299988,1,5e-05
75821,South Asia,India,Standard Class,2,4,-2,0,268.7600098,1,5e-05
75820,Southeast Asia,Tailandia,Standard Class,6,4,2,1,262.2000122,1,5e-05
75819,Southeast Asia,Tailandia,Standard Class,5,4,1,1,245.8099976,1,5e-05
75818,Oceania,Australia,Standard Class,4,4,0,0,327.75,1,5e-05
75817,Oceania,Australia,Standard Class,3,4,-1,0,324.4700012,1,5e-05
75816,Southeast Asia,Malasia,Standard Class,2,4,-2,0,321.2000122,1,5e-05
75815,Eastern Asia,China,Standard Class,6,4,2,1,317.9200134,1,5e-05
75814,Eastern Asia,China,Standard Class,5,4,1,1,314.6400146,1,5e-05
75813,Southeast Asia,Singapur,Second Class,4,2,2,1,311.3599854,1,0.0002
75812,Oceania,Australia,Second Class,3,2,1,1,309.7200012,1,0.0002
75811,Eastern Asia,China,First Class,2,1,1,1,304.8099976,1,0.0004
75810,Eastern Asia,China,Second Class,6,2,4,1,298.25,1,0.0002
75809,Eastern Asia,China,Second Class,5,2,3,1,294.980011,1,0.0002
75808,Eastern Asia,China,Second Class,4,2,2,1,288.4200134,1,0.0002
75807,Eastern Asia,China,Same Day,1,0,1,1,285.1400146,1,0.0009
75806,Eastern Asia,China,Same Day,1,0,1,1,278.5899963,1,0.0009
75805,Oceania,Australia,Same Day,1,0,1,1,275.3099976,1,0.0009
75804,Oceania,Australia,Same Day,1,0,1,1,272.0299988,1,0.0009
75803,Oceania,Australia,Same Day,1,0,1,1,268.7600098,1,0.0009
75802,Oceania,Australia,Same Day,1,0,1,1,262.2000122,1,0.0009
75801,South Asia,India,Same Day,1,0,1,1,245.8099976,1,0.0009
75800,South Asia,India,Standard Class,6,4,2,1,327.75,1,5e-05
75799,Southeast Asia,Vietnam,Standard Class,5,4,1,1,324.4700012,1,5e-05
75798,South Asia,India,Standard Class,4,4,0,0,321.2000122,1,5e-05
75797,Eastern Asia,China,Standard Class,3,4,-1,0,317.9200134,1,5e-05
5895,Central America,Guatemala,Second Class,6,2,4,1,120.0,3,0.0006
3130,Central America,Nicaragua,Second Class,6,2,4,1,112.5,3,0.0006
49521,West Asia,Arabia Saudí,Second Class,2,2,0,0,254.9700012,3,0.0006
30305,Oceania,Nueva Zelanda,Second Class,6,2,4,1,113.9700012,3,0.0006
50054,West Asia,Turquía,Second Class,5,2,3,1,254.9700012,3,0.0006
27772,Southeast Asia,Indonesia,Second Class,3,2,1,1,178.1699982,3,0.0006
47752,Eastern Asia,Mongolia,Second Class,3,2,1,1,172.7700043,3,0.0006
31296,Southeast Asia,Indonesia,Second Class,2,2,0,0,170.0700073,3,0.0006
22076,Eastern Asia,China,Second Class,2,2,0,0,163.7700043,3,0.0006
25665,Oceania,Australia,Second Class,6,2,4,1,152.9700012,3,0.0006
31296,Southeast Asia,Indonesia,Second Class,2,2,0,0,150.0,3,0.0006
22819,Oceania,Australia,Second Class,5,2,3,1,95.98000336,3,0.0006
27099,Oceania,Australia,Second Class,5,2,3,1,65.30999756,3,0.0006
28292,South Asia,India,Second Class,3,2,1,1,35.97999954,3,0.0006
39159,West of USA ,Estados Unidos,Second Class,5,2,3,1,156.5700073,3,0.0006
32090,West of USA ,Estados Unidos,Second Class,6,2,4,1,114.7200012,3,0.0006
34631,West of USA ,Estados Unidos,Second Class,2,2,0,0,293.9700012,3,0.0006
37669,East of USA,Estados Unidos,Second Class,5,2,3,1,278.9700012,3,0.0006
37669,East of USA,Estados Unidos,Second Class,5,2,3,1,152.9700012,3,0.0006
34773,US Center ,Estados Unidos,Second Class,4,2,2,1,145.5,3,0.0006
40085,South of  USA ,Estados Unidos,Second Class,6,2,4,1,139.5,3,0.0006
47262,Southern Africa,SudAfrica,Second Class,3,2,1,1,335.9700012,4,0.0008
44771,Southern Africa,SudAfrica,Second Class,2,2,0,0,122.8399963,4,0.0008
13890,Western Europe,Alemania,Second Class,6,2,4,1,395.9599915,4,0.0008
17071,Western Europe,Francia,Second Class,2,2,0,0,126.6800003,4,0.0008
11321,Western Europe,Alemania,Second Class,2,2,0,0,391.9599915,4,0.0008
64813,Northern Europe,Reino Unido,Second Class,4,2,2,1,227.9600067,4,0.0008
17162,Northern Europe,Reino Unido,Second Class,3,2,1,1,201.5700073,4,0.0008
12827,Western Europe,Alemania,Second Class,3,2,1,1,201.5700073,4,0.0008
11936,Western Europe,Francia,Second Class,2,2,0,0,200.0,4,0.0008
68337,Western Europe,Francia,Second Class,3,2,1,1,156.7599945,4,0.0008
45746,Eastern Europe,Rumania,Second Class,2,2,0,0,190.0,4,0.0008
64813,Northern Europe,Reino Unido,Second Class,4,2,2,1,189.0,4,0.0008
13736,Northern Europe,Reino Unido,Second Class,2,2,0,0,186.0,4,0.0008
49622,Eastern Europe,Ucrania,Second Class,3,2,1,1,145.5599976,4,0.0008
19444,Northern Europe,Reino Unido,Second Class,5,2,3,1,180.0,4,0.0008
63936,Western Europe,Francia,Second Class,2,2,0,0,127.9700012,4,0.0008
49622,Eastern Europe,Ucrania,Second Class,3,2,1,1,84.97000122,4,0.0008
51911,Central America,Guatemala,Second Class,2,2,0,0,395.9599915,4,0.0008
58239,Caribbean,República Dominicana,Second Class,5,2,3,1,339.9700012,4,0.0008
56678,Central America,México,Second Class,4,2,2,1,335.9700012,4,0.0008
53202,Central America,México,Second Class,3,2,1,1,239.9600067,4,0.0008
58738,Central America,México,Second Class,4,2,2,1,203.9700012,4,0.0008
56260,Central America,México,Second Class,6,2,4,1,201.5700073,4,0.0008
5042,South America,Brasil,Second Class,3,2,1,1,189.0,4,0.0008
53202,Central America,México,Second Class,3,2,1,1,135.9700012,4,0.0008
55511,Central America,Honduras,Second Class,2,2,0,0,170.0,4,0.0008
54128,South America,Brasil,Second Class,4,2,2,1,203.8000031,4,0.0008
21244,Eastern Asia,China,Second Class,5,2,3,1,94.45999908,4,0.0008
47752,Eastern Asia,Mongolia,Second Class,3,2,1,1,227.9600067,4,0.0008
31239,Oceania,Nueva Zelanda,Second Class,5,2,3,1,215.9600067,4,0.0008
45772,South Asia,Irán,Second Class,3,2,1,1,196.7700043,4,0.0008
24661,Oceania,Australia,Second Class,2,2,0,0,153.5599976,4,0.0008
50054,West Asia,Turquía,Second Class,5,2,3,1,192.0,4,0.0008
22924,Southeast Asia,Vietnam,Second Class,5,2,3,1,151.9600067,4,0.0008
21902,Southeast Asia,Myanmar (Birmania),Second Class,3,2,1,1,189.0,4,0.0008
21534,Eastern Asia,Japón,Second Class,5,2,3,1,131.1699982,4,0.0008
45461,West Asia,Turquía,Second Class,2,2,0,0,164.0,4,0.0008
24160,Oceania,Australia,Second Class,6,2,4,1,95.95999908,4,0.0008
39159,West of USA ,Estados Unidos,Second Class,5,2,3,1,166.0,4,0.0008
32102,West of USA ,Estados Unidos,Second Class,3,2,1,1,126.6800003,4,0.0008
37763,West of USA ,Estados Unidos,Second Class,4,2,2,1,208.7700043,4,0.0008
37867,US Center ,Estados Unidos,Second Class,3,2,1,1,191.9700012,4,0.0008
31905,East of USA,Estados Unidos,Second Class,6,2,4,1,179.9700012,4,0.0008
36269,South of  USA ,Estados Unidos,Second Class,5,2,3,1,179.9700012,4,0.0008
37867,US Center ,Estados Unidos,Second Class,3,2,1,1,179.9700012,4,0.0008
40085,South of  USA ,Estados Unidos,Second Class,6,2,4,1,145.5599976,4,0.0008
40085,South of  USA ,Estados Unidos,Second Class,6,2,4,1,170.0,4,0.0008
48374,Central Africa,República Democrática del Congo,Second Class,5,2,3,1,434.9599915,5,0.001
48434,North Africa,Marruecos,Second Class,5,2,3,1,227.5,5,0.001
17719,Southern Europe,Italia,Second Class,5,2,3,1,499.9500122,5,0.001
15766,Southern Europe,Italia,Second Class,2,2,0,0,439.9599915,5,0.001
12179,Western Europe,Alemania,Second Class,5,2,3,1,290.9500122,5,0.001
66275,Western Europe,Países Bajos,Second Class,6,2,4,1,248.9600067,5,0.001
13140,Western Europe,Austria,Second Class,6,2,4,1,248.9600067,5,0.001
16444,Western Europe,Alemania,Second Class,5,2,3,1,245.9600067,5,0.001
15766,Southern Europe,Italia,Second Class,2,2,0,0,195.9499969,5,0.001
65030,Western Europe,Francia,Second Class,6,2,4,1,227.5,5,0.001
14454,Northern Europe,Reino Unido,Second Class,5,2,3,1,225.0,5,0.001
13736,Northern Europe,Reino Unido,Second Class,2,2,0,0,225.0,5,0.001
67979,Western Europe,Francia,Second Class,5,2,3,1,179.9600067,5,0.001
65030,Western Europe,Francia,Second Class,6,2,4,1,225.0,5,0.001
66275,Western Europe,Países Bajos,Second Class,6,2,4,1,212.5,5,0.001
65264,Western Europe,Alemania,Second Class,5,2,3,1,212.5,5,0.001
11936,Western Europe,Francia,Second Class,2,2,0,0,290.5,5,0.001
13890,Western Europe,Alemania,Second Class,6,2,4,1,205.0,5,0.001
51226,Eastern Europe,Rumania,Second Class,2,2,0,0,96.94999695,5,0.001
52576,Central America,México,Second Class,2,2,0,0,240.0,5,0.001
53202,Central America,México,Second Class,3,2,1,1,158.3500061,5,0.001
67753,Western Europe,Países Bajos,Second Class,4,2,2,1,351.9899902,1,0.0002
15421,Southern Europe,Italia,Second Class,2,2,0,0,86.98999786,1,0.0002
13225,Northern Europe,Finlandia,Second Class,6,2,4,1,23.51000023,1,0.0002
71362,Southern Europe,Italia,Second Class,3,2,1,1,461.480011,1,0.0002
13232,Southern Europe,Italia,Second Class,3,2,1,1,129.9900055,1,0.0002
67753,Western Europe,Países Bajos,Second Class,4,2,2,1,299.9899902,1,0.0002
68879,Western Europe,Francia,Second Class,5,2,3,1,129.9900055,1,0.0002
65487,Western Europe,Francia,Second Class,3,2,1,1,129.9900055,1,0.0002
65105,Western Europe,Alemania,Second Class,6,2,4,1,129.9900055,1,0.0002
14837,Western Europe,Alemania,Second Class,3,2,1,1,129.9900055,1,0.0002
46224,Eastern Europe,Rusia,Second Class,5,2,3,1,59.38999939,1,0.0002
71217,Northern Europe,Reino Unido,Second Class,3,2,1,1,456.8699951,1,0.0002
63972,Northern Europe,Reino Unido,Second Class,3,2,1,1,128.6900024,1,0.0002
19200,Northern Europe,Reino Unido,Second Class,6,2,4,1,128.6900024,1,0.0002
18009,Northern Europe,Reino Unido,Second Class,5,2,3,1,128.6900024,1,0.0002
10831,Northern Europe,Finlandia,Second Class,2,2,0,0,128.6900024,1,0.0002
68107,Southern Europe,España,Second Class,3,2,1,1,128.6900024,1,0.0002
15421,Southern Europe,Italia,Second Class,2,2,0,0,128.6900024,1,0.0002
71271,Western Europe,Francia,Second Class,2,2,0,0,456.8699951,1,0.0002
68879,Western Europe,Francia,Second Class,5,2,3,1,128.6900024,1,0.0002
65487,Western Europe,Francia,Second Class,3,2,1,1,128.6900024,1,0.0002
16953,Western Europe,Alemania,Second Class,4,2,2,1,128.6900024,1,0.0002
49664,Eastern Europe,Rusia,Second Class,5,2,3,1,58.79000092,1,0.0002
16446,Northern Europe,Reino Unido,Second Class,2,2,0,0,127.3899994,1,0.0002
10831,Northern Europe,Finlandia,Second Class,2,2,0,0,127.3899994,1,0.0002
14960,Western Europe,Francia,Second Class,6,2,4,1,58.79000092,1,0.0002
18005,Northern Europe,Reino Unido,Second Class,6,2,4,1,126.0899963,1,0.0002
10831,Northern Europe,Finlandia,Second Class,2,2,0,0,126.0899963,1,0.0002
12804,Southern Europe,Italia,Second Class,5,2,3,1,58.18999863,1,0.0002
14651,Western Europe,Francia,Second Class,2,2,0,0,126.0899963,1,0.0002
10990,Western Europe,Alemania,Second Class,6,2,4,1,126.0899963,1,0.0002
65609,Western Europe,Países Bajos,Second Class,5,2,3,1,124.7900009,1,0.0002
17878,Western Europe,Francia,Second Class,4,2,2,1,124.7900009,1,0.0002
16998,Western Europe,Países Bajos,Second Class,4,2,2,1,124.7900009,1,0.0002
13970,Western Europe,Francia,Second Class,6,2,4,1,124.7900009,1,0.0002
10990,Western Europe,Alemania,Second Class,6,2,4,1,124.7900009,1,0.0002
13614,Western Europe,Países Bajos,Second Class,5,2,3,1,56.99000168,1,0.0002
44388,Eastern Europe,Polonia,Second Class,4,2,2,1,122.8399963,1,0.0002
13050,Northern Europe,Suecia,Second Class,6,2,4,1,56.68999863,1,0.0002
12613,Northern Europe,Irlanda,Second Class,4,2,2,1,122.8399963,1,0.0002
66587,Southern Europe,España,Second Class,3,2,1,1,122.8399963,1,0.0002
62795,Western Europe,Francia,Second Class,6,2,4,1,122.8399963,1,0.0002
18950,Western Europe,Francia,Second Class,6,2,4,1,122.8399963,1,0.0002
19610,Southern Europe,Italia,Second Class,6,2,4,1,120.8899994,1,0.0002
65011,Western Europe,Alemania,Second Class,2,2,0,0,120.8899994,1,0.0002
19380,Western Europe,Francia,Second Class,6,2,4,1,120.8899994,1,0.0002
65005,Northern Europe,Reino Unido,Second Class,6,2,4,1,118.2900009,1,0.0002
20085,Northern Europe,Reino Unido,Second Class,6,2,4,1,118.2900009,1,0.0002
18245,Northern Europe,Reino Unido,Second Class,6,2,4,1,118.2900009,1,0.0002
17810,Northern Europe,Suecia,Second Class,6,2,4,1,118.2900009,1,0.0002
19817,Southern Europe,España,Second Class,3,2,1,1,118.2900009,1,0.0002
10444,Southern Europe,España,Second Class,5,2,3,1,118.2900009,1,0.0002
64637,Northern Europe,Reino Unido,Second Class,3,2,1,1,116.9899979,1,0.0002
15269,Northern Europe,Noruega,Second Class,5,2,3,1,116.9899979,1,0.0002
14064,Northern Europe,Reino Unido,Second Class,5,2,3,1,116.9899979,1,0.0002
14551,Western Europe,Países Bajos,Second Class,2,2,0,0,53.99000168,1,0.0002
12698,Western Europe,Francia,Second Class,4,2,2,1,53.99000168,1,0.0002
47758,Eastern Europe,Eslovaquia,Second Class,4,2,2,1,114.3899994,1,0.0002
68220,Northern Europe,Suecia,Second Class,6,2,4,1,114.3899994,1,0.0002
14730,Northern Europe,Reino Unido,Second Class,6,2,4,1,114.3899994,1,0.0002
66411,Southern Europe,Italia,Second Class,2,2,0,0,114.3899994,1,0.0002
12535,Southern Europe,Italia,Second Class,6,2,4,1,114.3899994,1,0.0002
67712,Western Europe,Francia,Second Class,3,2,1,1,114.3899994,1,0.0002
18593,Northern Europe,Reino Unido,Second Class,4,2,2,1,113.0899963,1,0.0002
17909,Northern Europe,Reino Unido,Second Class,5,2,3,1,113.0899963,1,0.0002
16302,Northern Europe,Reino Unido,Second Class,3,2,1,1,113.0899963,1,0.0002
14730,Northern Europe,Reino Unido,Second Class,6,2,4,1,113.0899963,1,0.0002
13343,Northern Europe,Reino Unido,Second Class,4,2,2,1,113.0899963,1,0.0002
62117,Southern Europe,España,Second Class,3,2,1,1,52.18999863,1,0.0002
62637,Southern Europe,Italia,Second Class,3,2,1,1,113.0899963,1,0.0002
67845,Western Europe,Francia,Second Class,6,2,4,1,113.0899963,1,0.0002
67712,Western Europe,Francia,Second Class,3,2,1,1,113.0899963,1,0.0002
11209,Western Europe,Bélgica,Second Class,5,2,3,1,113.0899963,1,0.0002
41494,Eastern Europe,Ucrania,Second Class,5,2,3,1,50.99000168,1,0.0002
18593,Northern Europe,Reino Unido,Second Class,4,2,2,1,110.4899979,1,0.0002
13343,Northern Europe,Reino Unido,Second Class,4,2,2,1,110.4899979,1,0.0002
62637,Southern Europe,Italia,Second Class,3,2,1,1,110.4899979,1,0.0002
70044,Western Europe,Alemania,Second Class,5,2,3,1,303.5400085,1,0.0002
67753,Western Europe,Países Bajos,Second Class,4,2,2,1,110.4899979,1,0.0002
16617,Western Europe,Francia,Second Class,3,2,1,1,110.4899979,1,0.0002
14574,Western Europe,Alemania,Second Class,5,2,3,1,110.4899979,1,0.0002
